ADDRESS,STREET NUMBER,STREET,APARTMENT,CITY,COUNTY,STATE,ZIP CODE,LIST PRICE,PRIOR PRICE,PRIOR PRICE DATE,CHANGE FROM PRIOR PRICE ($),CHANGE FROM PRIOR PRICE (%),ORIGINAL PRICE,ORIGINAL PRICE DATE,CHANGE FROM ORIGINAL PRICE ($),CHANGE FROM ORIGINAL PRICE (%),SALE PRICE,SALE DATE,STATUS,LISTING TYPE,PROPERTY TYPE,BEDS,FULL BATHS,PARTIAL BATHS,SQ FT,PRICE/SQFT,LOT SIZE,YEAR BUILT,NEIGHBORHOOD,DESCRIPTION,PRIMARY PHOTO,NUMBER OF PHOTOS,VIRTUAL TOUR,MY NOTES,DATE SAVED,MLS ID,DAYS ON TRULIA,URL,AGENT NAME,AGENT EMAIL,AGENT PHONE,BROKER NAME,PROVIDED BY,LISTING SOURCE URL,OPEN HOUSE DATE (1),OPEN HOUSE TIME (1),OPEN HOUSE END TIME (1),OPEN HOUSE DATE (2),OPEN HOUSE START TIME (2),OPEN HOUSE END TIME (2),OPEN HOUSE DATE (3),OPEN HOUSE START TIME (3),OPEN HOUSE END TIME (3)
      1858 Southshore Blvd Lake Oswego OR 97034,1858,Southshore Blvd,,Lake Oswego,Clackamas,OR,97034,469900,$484000,Apr 28 2014,-$14100,-2.9%,$484000,Apr 18 2014,-$14100,-2.9%,,,For Sale,Resale,Single-Family Home,4,2,0,2068,227.22437,10 018 sqft,1974,Palisades,UP OFF MAIN ROAD Do you want privacy a low maintenance yard and a very cool house with soaring vaultd ceilings and an open floor plan plus close to downtown LO & Portland & freeways? Great schools. Many upgrades & updates. Vaulted ceilings in living room loft & 2 bedrooms. Hardwood floors & tile on main & up. New roof deck windows  fence retaining wall garage door furnace and the list goes on. Lake boat easement extra parking.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/1/3/c/6/picture-uh=d3551da5b1fb704193b57edf49529a19-ps=13c65ee36ba954a7b04b8c55201128a1.jpg,16,http://eproptours.com/tour/play.htm?vid=1858southshoreblvd,,2014-04-20 03:23:09,14454606,22,http://www.trulia.com/property/1082772388-1858-Southshore-Blvd-Lake-Oswego-OR-97034,Dana Manning,dana@danamanning.com,5038807875,,Summa Real Estate Group,http://listings.listhub.net/pages/RMLSOR/14454606/?channel=trulia,,,,,,,,,
      995 Southshore Blvd Lake Oswego OR 97034,995,Southshore Blvd,,Lake Oswego,Clackamas,OR,97034,499900,,,,,,,,,,,For Sale,Resale,Single-Family Home,5,2,0,2571,194.43796,0.41 acres,1953,Palisades,Unique day ranch lovingly remodeled inside and out over the last decade while retaining it's original charm. Landscaping boasts exotic hardwood decks a high end spa beautiful shrubs and trees new sod recycled concrete walls and stamped concrete driveway and walkways. Lives large as a single family home but also has two separate living areas with separate kitchens bathrooms and entries. Boat easement. Seller is licensed RE agent.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/3/f/1/0/picture-uh=3cefb4fb98526c611cdded0f27d86b6-ps=3f10df13244de3e12270e96aeb61faf.jpg,16,,,2014-04-20 03:21:24,14371469,21,http://www.trulia.com/property/3153094302-995-Southshore-Blvd-Lake-Oswego-OR-97034,Jeremy Fershleiser,jeremy.fershleiser@ziprealty.com,5033518060,,ZipRealty,http://listings.listhub.net/pages/RMLSOR/14371469/?channel=trulia,,,,,,,,,
      11465 SW Roberts Ct Tualatin OR 97062,11465,SW Roberts Ct,,Tualatin,Washington,OR,97062,354900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,,,0,,1992,,Well maintained Tualatin 4 bedroom just blocks to middle school with large bay windows vaulted ceilings in living room and master. Central air is installed for your comfort. Formal dining and kitchen open to nook and family room. This property offers RV parking and outdoor shed. Landscaped yard has apple plum fig trees plus vegetable garden a great place to enjoy summer.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/3/5/8/b/picture-uh=a64ae7d03dc4de4b9cca75843018d87d-ps=358b13c02faf4cad8e628f8a0c9f962.jpg,16,http://11465robertsct.edgelistingpro.com/hd_tour,,2014-04-20 03:20:41,,21,http://www.trulia.com/property/3121945135-11465-SW-Roberts-Ct-Tualatin-OR-97062,Jean Stevens,jean@equityoregon.com,(503) 720-1642,,Equity Oregon via edgelistingpro.com,http://11465robertsct.edgelistingpro.com,,,,,,,,,
      10251 SE 100th Dr Happy Valley OR 97086,10251,SE 100th Dr,,Happy Valley,Clackamas,OR,97086,495000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,3,1,,0,,1982,,To view this home please contact Philip Sutton at (360) 907-1036. Beautiful home in quiet classic Happy Valley neighborhood. Former model home one of the largest in neighborhood! The home has 4 very large bedrooms and 3 1/2 bathrooms. The master suite is on the upper level Vaulted ceilings and has a jacuzzi tub. The home is great for entertaining. Nearby local school transportation lines shopping and food. New Gas furnace $5000.00 Trees in backyard like backing to a green space and is fully fenced. To get pre-qualified please call at (206) 595-5834 or email at kday@guildmortgage.net NMLS #317111  WA: #317111.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/d/4/d/6/picture-uh=efc3752d45a7a43ba04a807bca6290a7-ps=d4d6d1bba9bd8fc054cb1a8729989821.jpg,9,http://10251100thdr.edgelistingpro.com/hd_tour,,2014-04-19 08:36:23,,23,http://www.trulia.com/property/3152870738-10251-SE-100th-Dr-Happy-Valley-OR-97086,Philip Sutton,242114@lead.edgelistingpro.com,360-907-1036,,Habitation Homes Real Estate LLC. via edgelistingpro.com,http://10251100thdr.edgelistingpro.com,,,,,,,,,
      9429 SE Links Ave Happy Valley OR 97086,9429,SE Links Ave,,Happy Valley,Clackamas,OR,97086,459900,$479900,Apr 28 2014,-$20000,-4.2%,$479900,Apr 17 2014,-$20000,-4.2%,,,For Sale,Resale,Single-Family Home,4,,,3070,149.80457,7 840 sqft,2005,,Beautiful craftsman style home in Jackson Hills. Nice floor plan with great room style kitchen and living room. Lots of windows makes this entire house fill with natural light. Big master suite with walk-in closet gas fireplace and soaking tub. 4 Bedrooms PLUS a big bonus room with double door entry. Nice details throughout the home. Beautiful covered back deck fenced garden beds sprinkler system and room to play. Motivated Seller!!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.59/8/1/6/9/picture-uh=2e9918817ff936b2e5cbf804fd0dced-ps=8169ca14f983491e7d399cfb98a5eb.jpg,17,http://www.visualtour.com/shownp.asp?SK=13&T=3247307,,2014-04-19 08:35:29,14606551,100,http://www.trulia.com/property/3144306972-9429-SE-Links-Ave-Happy-Valley-OR-97086,Gloria Hahn,hahnteam@involved.com,5036591550,,RE/MAX Pacific Northwest RE/MAX PREFERRED INC REALTORS,http://www.remax.com/mls/322-14606551,,,,,,,,,
      6498 Horton Rd West Linn OR 97068,6498,Horton Rd,,West Linn,Clackamas,OR,97068,445000,$459000,May 6 2014,-$14000,-3.1%,$459000,Apr 28 2014,-$14000,-3.1%,,,For Sale,Resale,Single-Family Home,3,,,2542,175.059,10 018 sqft,1986,Rosemont Summit,Well-maintained home in wonderful neighborhood. Walking distance to the new Trillium Creek Primary & Rosemont Ridge Middle Schools Oppenlander Field (sports) and shopping center. Newer 50-yr roof. Peekaboo views of Mt. Hood. Home also features hardwood floors skylights window seats and bay windows. Lots of natural light. Tons of storage areas. Large private entertainer's deck with great views.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/7/f/2/3/picture-uh=30d0b4647bda568099658e208fdd22-ps=7f236092f99aa5f1d962ff1a7d55c5.jpg,15,,,2014-04-17 02:32:51,14140539,48,http://www.trulia.com/property/3149906015-6498-Horton-Rd-West-Linn-OR-97068,Randal Crowe,rcrowe@remax.net,(503) 681-9446,,RE/MAX Pacific Northwest RE/MAX EQUITY GROUP-HILLSBORO OFFICE,http://www.remax.com/mls/322-14140539,,,,,,,,,
      1710 Meadows Dr Lake Oswego OR 97034,1710,Meadows Dr,,Lake Oswego,Clackamas,OR,97034,399900,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,2,0,1677,238.46153,7 840 sqft,1963,Hallinan,Tenant Is Staying Through November. What A Great Rental/Investment! Collect Income Now Move In Later? High-Demand Neighborhood Of Quiet Neighbors Fabulous Parks And Award Winning Schools (Which You Can Walk To Elementary!)! Remodeled Gourmet Kitchen Hardwood Floors New Doors New Trim New Master Suite All New Bathrooms Garage Is A Garage Person's Dream And Private Backyard! A True Must See!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/7/6/8/2/picture-uh=24afba6dd959f45149828ac1d6b41-ps=7682f527f6ef4cb89f552dd27c1ca3a.jpg,14,http://www.zingding.com/944642/mls,,2014-04-17 02:30:29,14246194,24,http://www.trulia.com/property/1046617417-1710-Meadows-Dr-Lake-Oswego-OR-97034,Rachel Russell,rachelrussell@cbseal.com,(503) 329-7813,,Coldwell Banker Barbara Sue Seal Properties,http://listings.listhub.net/pages/SEAL/33780456/?channel=trulia,,,,,,,,,
      15760 SW Serena Ct Tigard OR 97224,15760,SW Serena Ct,,Tigard,Washington,OR,97224,357500,,,,,,,,,,,Active Contingent,Resale,Single-Family Home,4,2,1,2454,145.68053,8 712 sqft,1978,,,,,http://15760swserenact.eProp.info,,2014-04-17 02:30:05,14359303,24,http://www.trulia.com/property/3152429546-15760-SW-Serena-Ct-Tigard-OR-97224,Peter Andrews,peterandrews@cbseal.com,5037207320,,Coldwell Banker Barbara Sue Seal Properties,http://listings.listhub.net/pages/SEAL/33780458/?channel=trulia,,,,,,,,,
      14824 SE Laurie Ave Milwaukie OR 97267,14824,SE Laurie Ave,,Milwaukie,Clackamas,OR,97267,450000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,0,1640,274.39026,0.68 acres,1945,,Yesteryears charm with all the conveniences of new construction in this beautiful home! Completely remodeled with new everything on a huge lot with gorgeous trees. New roof siding windows electrical plumbing HVAC kitchen and baths. Refinished fir floors original pine paneling and arched doorways make this home unique. Versitile floor plan options for master. Partition possible for additional lot. Buyer to do own due diligence.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/5/1/b/e/picture-uh=4d42d169f0a414a79c6c4f7efb41fda3-ps=51be80cd79d193a01957a87f42979.jpg,16,,,2014-04-17 02:28:48,14087922,25,http://www.trulia.com/property/3059186302-14824-SE-Laurie-Ave-Milwaukie-OR-97267,Sharon Storey,sstorey@windermere.com,5038037785,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/24133831/?channel=trulia,,,,,,,,,
      15507 SE Meadowlark Ln Milwaukie OR 97267,15507,SE Meadowlark Ln,,Milwaukie,Clackamas,OR,97267,299900,,,,,,,,,,,For Sale,Resale,Lot/Land,,,,,0,,,,THIS IS LOTS AND LAND LISTING - For Complete RESIDENTIAL listing SEE MLS #14596205. POSSIBLE FLAG LOT. HOME SITS ON .46 ACRES Potential FLAG lot would be on rear half. Part of 155507 SE Meadowlark. DUE DILIGENCE required by buyer.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/9/0/2/5/picture-uh=34ff9a21916c65997f13ba812cbe410-ps=9025bd1810cd541e96382767cfa0e25.jpg,16,http://terryiverson.com/gallery/macdonald/15507,,2014-04-17 02:28:13,14017806,24,http://www.trulia.com/property/3152437345-15507-SE-Meadowlark-Ln-Milwaukie-OR-97267,Dennis MacDonald,dennis@bhgpartners.com,5033182837,,Better Homes and Gardens Real Estate Realty Partners,http://listhub.bhgrealestate.com/pages/RFGBHG/4299805/?channel=trulia,,,,,,,,,
      15280 SE Baron Loop Happy Valley OR 97086,15280,SE Baron Loop,,Happy Valley,Clackamas,OR,97086,465000,$495000,Apr 15 2014,-$30000,-6.1%,$510000,Mar 20 2014,-$45000,-8.8%,,May 22nd 2009,Active Contingent,Resale,Single-Family Home,4,3,1,4624,100.56229,0.25 acres,2005,,,,,,,2014-04-16 02:27:42,14596868,51,http://www.trulia.com/property/1070339699-15280-SE-Baron-Loop-Happy-Valley-OR-97086,,,,,Coldwell Banker Barbara Sue Seal Properties,http://listings.listhub.net/pages/SEAL/33741802/?channel=trulia,,,,,,,,,
      12365 SW 132nd Ct Tigard OR 97223,12365,SW 132nd Ct,,Tigard,Washington,OR,97223,349500,$357500,Apr 24 2014,-$8000,-2.2%,$365000,Mar 5 2014,-$15500,-4.2%,,,Active Contingent,Resale,Single-Family Home,4,3,0,2395,145.92902,7 840 sqft,1990,,,,,,,2014-04-16 02:25:15,14636888,66,http://www.trulia.com/property/3147864283-12365-SW-132nd-Ct-Tigard-OR-97223,Paula G. Simpson,paulasimpson@cbseal.com,5033803529,,Coldwell Banker Barbara Sue Seal Properties,http://listings.listhub.net/pages/SEAL/33749401/?channel=trulia,,,,,,,,,
      16457 SW Spindler Ct Tigard OR 97224,16457,SW Spindler Ct,,Tigard,Washington,OR,97224,365000,$389000,Apr 13 2014,-$14000,-3.6%,$399000,Feb 11 2014,-$24000,-6%,,,For Sale,Resale,Single-Family Home,5,3,0,2406,151,4 356 sqft,2007,,This wonderful craftsman home features a great room floor plan with 5BR/3 full bath + office/den open railing/balcony with formal living and dining gas fireplace SS appliances and gas range hardwoods throughout maple cabinets/built ins master suite with w/i closet upper level utility room a/c and heat pump prewired for surround sound and central vac tons of storage in garage. Very well cared for home low maintenance yard.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/a/d/7/4/picture-uh=659d9d4766ad19f3d295e1e140f92dbe-ps=ad741a3e1df924ab14bf9b6964b8f.jpg,18,http://www.hasson.com/property/25453639/syn/3/,,2014-04-14 02:45:05,14281082,88,http://www.trulia.com/property/3145670216-16457-SW-Spindler-Ct-Tigard-OR-97224,Hasson,chrisolson@hasson.com,5038966100,,Hasson,http://www.hasson.com/property/25453639/syn/3/,,,,,,,,,
      30323 SW Heater Rd Sherwood OR 97140,30323,SW Heater Rd,,Sherwood,Clackamas,OR,97140,429000,$439000,Apr 13 2014,-$10000,-2.3%,$439000,Mar 16 2014,-$10000,-2.3%,,,For Sale,Resale,Single-Family Home,2,,,1284,334.11215,5.03 acres,1954,,Beautiful rural setting offering over 5 acres of flat land fenced and surrounded by trees on a private street..approximately 15 minutes to town or freeway. A perfect retreat for anyone needing space serenity room for horses and potential for growth. Modest home offers new d/w stove linoleum bathroom fixtures windows fresh paint new deck 2 yr old roof firepl in l/r and deck. Outbuildings include a 100 year old barn !,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/4/d/1/f/picture-uh=39cab9fbe70c25e90988e2a582aa6d0-ps=4d1fb0f8cea179a8396686eddcc99bb.jpg,14,,,2014-04-14 02:44:48,14198196,55,http://www.trulia.com/property/3149157543-30323-SW-Heater-Rd-Sherwood-OR-97140,This property's agent,carolyng@equitygroup.com,,,RE/MAX Pacific Northwest RE/MAX EQUITY GROUP-WEST HILLS OFFICE,http://www.remax.com/mls/322-14198196,,,,,,,,,
      13053 Sierra Ct Lake Oswego OR 97035,13053,Sierra Ct,,Lake Oswego,Clackamas,OR,97035,464900,$479900,Apr 13 2014,-$15000,-3.1%,$479900,Mar 7 2014,-$15000,-3.1%,,,For Sale,Resale,Single-Family Home,4,2,0,2215,209.88713,6 534 sqft,1993,Oak Creek,Master on the main on quiet Westlake cul-de-sac. Brand new composite roof with warranty. Newer carpet throughout. Flexible main level den could easily be family room or dining room. Neighborhood parks great Lake Oswego schools and easy access to I5 and Hwy 217. Move-in condition.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/1/b/3/b/picture-uh=ddef1a528583f187252cc138126ef99-ps=1b3ba3cc2c15a246baaf441b6882bd60.jpg,28,http://tour.circlepix.com/home/YQNS25,,2014-04-14 02:43:39,14694241,64,http://www.trulia.com/property/3148105061-13053-Sierra-Ct-Lake-Oswego-OR-97035,Jennifer Noble,jnoble@windermere.com,(503) 799-9918,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/23093306/?channel=trulia,,,,,,,,,
      11201 SE 118th Ct Happy Valley OR 97086,11201,SE 118th Ct,,Happy Valley,Clackamas,OR,97086,429900,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,2,1,2857,150.47252,0.41 acres,1995,,Original owner is selling custom home built with quality materials. This home features fantastic view real wood woodwork slab granite hardwoods central vac 2 bonus storage rooms 50k in landscaping and quiet cul-d-sac. pride of ownership prevails.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/8/5/2/4/picture-uh=7476f599253dff765241ab72484f4df-ps=8524482042b1dc9afc1afa70b4c1e.jpg,16,,,2014-04-13 08:29:59,14243561,119,http://www.trulia.com/property/3142471550-11201-SE-118th-Ct-Happy-Valley-OR-97086,Sara Pool,sarapool@oregonrealty.com,5033195646,,Oregon Realty Company,http://listings.listhub.net/pages/RMLSOR/14243561/?channel=trulia,,,,,,,,,
      6131 Churchill Downs Dr West Linn OR 97068,6131,Churchill Downs Dr,,West Linn,Clackamas,OR,97068,469950,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,,,3002,156.54564,7 840 sqft,1987,Hidden Springs,Classic Traditional. R/V parking&Pool subject to availability and extra fee. Two story entry w/skylights formal LR with masonry fireplace Fantastic kitchen includes W/I pantry slab granite counters desk nook & updated cooktop & double ovens. The adjacent family room features a wet bar fireplace w/gas insert flanked by built-in cabinetry. Upstairs MBR suite w/dble doors spa tub separate shower&large W/I closet.2 furnaces/AC units.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/7/a/c/d/picture-uh=b063d49e8f6847d7699264a6170e5e9-ps=7acdf9bf7addd6f8bf3e2087e16fc34b.jpg,16,http://www.tourbuzz.net/195126?idx=1,,2014-04-13 08:25:07,14312636,28,http://www.trulia.com/property/3152158758-6131-Churchill-Downs-Dr-West-Linn-OR-97068,Craig Potts,cpotts@BHHSNW.com,503-789-4651,,BHHS NW Real Estate Lake Oswego,http://www.bhhsnw.com/mls=RTR14312636&s=trulia,,,,,,,,,
      11942 SW 113th Pl Tigard OR 97223,11942,SW 113th Pl,,Tigard,Washington,OR,97223,411900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,1,2641,155.96365,7 405 sqft,1993,,Imagine a home on a culdesac which backs to a forest with trails. Spacious country setting with an easy care yard. 4th bedroom could be office or game room. Wonderful condition. Sellers very meticulous about the condition of their home. Instant hot water in kitchen. Gas stove top. Milgard windows with transferable warranty. A/C. Large Double garage. 10x12 ft tuff shed.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/6/6/f/f/picture-uh=d3ae825451cccbe4c68055d7e6ee8e1f-ps=66ff3734e77c63444778fdddb997f087.jpg,16,http://www.obeo.com/Public/Viewer/Unbranded.aspx?ID=876145,,2014-04-13 08:24:40,14040807,28,http://www.trulia.com/property/3152164650-11942-SW-113th-Pl-Tigard-OR-97223,Tom Wilser,Tom@TheThomasWilserGroup.com,5034300464,,Premiere Property Group,http://listings.listhub.net/pages/RMLSOR/14040807/?channel=trulia,,,,,,,,,
      19222 Kapteyns St West Linn OR 97068,19222,Kapteyns St,,West Linn,Clackamas,OR,97068,389900,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,2,0,2284,170.70929,,1976,Marylhurst,Living Room with Window walls to Views of Mountains and Park.Like a 1 level ranch with Loft bonus. Home Warranty Included. Kitchen w/Granite Gas Appliances Convection Oven. Cathedral Ceilings Master Suite Retreat with French Doors to Patio. Dining Room with French Doors to Patio. Bonus Room 24 x 24 w/Fireplace. 2 Ceiling Fans. Patio to Fenced Yard w/Tool Shed.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/9/1/c/c/picture-uh=903b4d71a42cb98ee4aec3cf462977b8-ps=91cc99d08d662632297b7706f6f62eb.jpg,25,,,2014-04-13 08:23:59,77777,28,http://www.trulia.com/property/3152100114-19222-Kapteyns-St-West-Linn-OR-97068,Linda Quinn,linda@lindaquinn.com,(503) 706-9187,,Keller Williams - Portland Premiere,http://realestate.kellerwilliams.com/pages/KW/6635478/?channel=trulia,,,,,,,,,
      10276 SW Riverwood Ln Tigard OR 97224,10276,SW Riverwood Ln,,Tigard,Washington,OR,97224,379900,,,,,,,,,,Feb 28th 2013,Pending,Resale,Single-Family Home,4,2,1,2388,159.0871,6 534 sqft,1993,,The perfect home in Tigards coveted Riverview Estates neighborhood with trails to Cooks Park. Everything is sparkling new. Freshly painted throughout newer carpeting and newly refinished hardwood floors. The island kitchen has new slab granite counters tile backsplash and new gas cooktop. The family room has a gas fireplace and built-ins. The large high ceiling master suite has a brand new bathroom with porcelain tile floors marble counters subway tile and new soaking tub plus shower stall. This home has been totally transformed and has an easy care private yard with a nice patio that is perfect for summer entertaining. There are four bedrooms two bathrooms plus a bonus room upstairs. The main floor has 9 foot ceilings and a kitchen that is open to the family room and has an eating area that looks out to the backyard. Additionally there is a living room and formal dining room with wainscoting. Do not miss this wonderful like new home. The seller would not be leaving but has been relocated out of the country.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/b/1/4/f/picture-uh=80966ed36535927909b2fab49ce9-ps=b14f46af31f0e88939d8a2311694471.jpg,20,http://www.realtyimaging.net/vtours/23860/loader-nb.html,,2014-04-13 08:23:33,14430009,28,http://www.trulia.com/property/3152100286-10276-SW-Riverwood-Ln-Tigard-OR-97224,Dale Kuhn,dalek@johnlscott.com,(503) 319-4333,,John L. Scott Real Estate,http://www.johnlscott.com/90343#tr978939,,,,,,,,,
